created_at,text,Complaint,Type,exists
2021-08-23 14:10:32+00:00,"10 on 10 undoubtedly! ðŸ’¯
 
 The Sadhya meal seems very delicious and mouthwatering.. ðŸ˜ðŸ¤¤
 
 #HappyOnam #ABetterLifeABetterWorld
 #Panasonic #Onam @PanasonicIndia â¤ï¸ https://t.co/RtmY7hpDKE",No,None,FALSE
2021-08-23 14:10:21+00:00,"@PanasonicIndia 10 on 10 undoubtedly! ðŸ’¯
 
 The Sadhya meal seems very delicious and mouthwatering.. ðŸ˜ðŸ¤¤
 
 #HappyOnam #ABetterLifeABetterWorld
 #Panasonic #Onam @PanasonicIndia â¤ï¸",No,None,FALSE
2021-08-20 06:27:39+00:00,"#Panasonic
 Poor after sales service by Panaonic service team in Mumbai. About 30 days back Service channel partner has taken Microwave for repair and till date there is no information. Tried calling but no reply... 
  No wonder they are losing market share in India!!!!",Yes,Service Complaint,FALSE
2021-08-20 05:31:52+00:00,"Presenting the delicious mouthwatering prasad of the auspicious Onam with Panasonic India â¤ï¸ðŸ™
 
 Wishing very Happy Onam to all. ðŸ¤—ðŸ¤—
 
 Participate guys: @AppeFizzz @momo_classygirl @hey_its_sim 
 
 #OnamWithPanasonic #PanasonicIndia 
 #Onam @PanasonicIndia https://t.co/poacDDjYos https://t.co/PJxlVhW41f",No,None,FALSE
2021-08-20 05:31:29+00:00,"@PanasonicInNews @PanasonicIndia Presenting the delicious mouthwatering prasad of the auspicious Onam with Panasonic India â¤ï¸ðŸ™
 
 Wishing very Happy Onam to all. ðŸ¤—ðŸ¤—
 
 Participate guys: @AppeFizzz @momo_classygirl @hey_its_sim 
 
 #OnamWithPanasonic #PanasonicIndia 
 #Onam @PanasonicIndia https://t.co/n2wxepyiKP",No,None,FALSE
2021-08-19 12:30:26+00:00,If you use a #Panasonic phone system then you might find it difficult to get support or parts as Panasonic are exiting the telecoms market! Our infographic on the 9 steps to choosing the right phone system can help you pick a future-proofed replacement: https://t.co/tsbdnEtnSe https://t.co/gYpZ0ov6ov,No,None,FALSE
2021-08-19 05:57:53+00:00,Pathetic after sales service by #Panasonic air-conditioners. For a part like condensor they have asked us to wait for 5 days. Totally unacceptable after paying for a brand.,Yes,Service Complaint,FALSE
2021-08-17 10:32:48+00:00,"Why strain your eyes with poor, dull lighting? Switch to the Panasonic LED Bulb that delivers optimum brightness and saves energy! 
 #Panasonic #LED #Bulbs #Lights https://t.co/OuIqksPBMh",No,None,FALSE
2021-08-17 09:01:13+00:00,"@PanasonicIndia bought an refrigerator few months ago. And it is not giving a proper cooling. 3 times i have complaint,but no response from your concerned person,what is the use of l spending 40 50k in your company. Not expected from a company like #Panasonic. #disappointed",Yes,Service Complaint,FALSE
2021-08-16 06:43:42+00:00,"A carefully crafted design with a smooth finish which will blend with any surface. Panasonic Wiring Devises - W1 series
 Switch on. Switch off.
 #ThamesExpress #Panasonic #Switches #Sockets #W1Series #LiveWell https://t.co/QcC4PkfQ7T",No,None,FALSE
2021-08-13 21:40:03+00:00,"Cameron Sino Spd110 Battery Replacement For Panasonic Camera
 Click-&gt; https://t.co/QmW3xLHnIX
 
 #Panasonic #Discounts #Shopping https://t.co/S6yp4NtANo",No,None,FALSE
2021-08-12 13:48:06+00:00,"#PanasonicIndia #customerservice is pathetic.All I have been hearing from them is repeated assurances but no action. Strongly advise people ""Never Buy"" #PANASONIC products. Regretful purchase. #defectivefridge @panasonic @Panasonic_cp @PanasonicNA @PanasonicUK @PanasonicIndia",Yes,Service Complaint,FALSE
2021-08-10 14:03:57+00:00,"Camera LCD replacement. ðŸ’¥ Before &amp; After photos. 
 
 âœ”Scratched 
 âœ”Broken 
 âœ”No Display 
 #sony #canon #nikon #Panasonic #photography #filmkenya #kenyainolympics #cinematography #ktneuro2020 #videography https://t.co/SZa3yiiV2V",No,None,FALSE
2021-08-09 12:47:54+00:00,"A general advice.
 Never buy #PANASONIC refrigerator.
 
 And regret later. Pathetic service too.
 
 @Panasonic_cp @panasonic",Yes,Service Complaint,FALSE
2021-08-09 11:18:58+00:00,"@PanasonicUK #panasonic #poorqualitytv
 Well thats a bit rubbish. Panasonic TV 15 months old, just out of warranty and the picture totally fails. Blank..nothing. Not worth paying to have it fixed what a waste of money and another disposable item uttering the environment.",Yes,Service Complaint,FALSE
2021-08-09 06:19:13+00:00,@PanasonicIndia @panasonic I purchased 3 #Panasonic #ACs from @cromaretail and 2 came with manufacturing defect and had the parts replaced. One of the 2 is constantly not working for some or other reason. I will never recommend @PanasonicIndia to anyone and will make sure my reviews are everywhere. https://t.co/SmeNpPi0vq,Yes,Service Complaint,FALSE
2021-08-07 16:51:25+00:00,"Need to write this regarding the pathetic service and pathetic product provided by #Panasonic. In 2 month itself motor of inverter split AC stopped working and taking 10 days to replace it. So I kindly request from @PanasonicIndia @panasonic 
 Kindly replace my ac",Yes,Service Complaint,FALSE
2021-08-07 04:54:34+00:00,"@HitachiHomes #samsung #LG #godrej #Panasonic #SHARP #haier
 #Bosch #voltas #whirlpool 
 #electrolux 
 #hitachi 
  Complaint No.21072003745 .
 dated 21st july attended on 6th Aug . Paid Rs 3020/- 
 For Defrost sensor and thermal fuse. Lets see how long it works. https://t.co/5UUPLceYP4",Yes,Service Complaint,TRUE
2021-08-05 15:18:25+00:00,"@PanasonicIndia #Panasonic I am facing problems in this unit since the day I purchased it. Your guys @PanasonicIndia are just not ready accept,replace or refund. I will have to take this up with the #consumerforum. #Indianconsumer",Yes,Service Complaint,FALSE
2021-08-05 06:01:32+00:00,Donâ€™t buy anything from #Panasonic. They refuse to refund or replace.,Yes,Service Complaint,FALSE
2021-08-05 03:15:29+00:00,"@HitachiHomes #samsung #LG #godrej #Panasonic #SHARP #haier
 #Bosch #voltas #whirlpool 
 #electrolux 
 #hitachi 
 Complaint still not attended after 20 days. Buy Hitachi products ,and you will be asked for money and patience as they do not have any service backup.",No,None,FALSE
2021-08-03 11:21:05+00:00,I need attention i want to replace it aur installment bhi baki h yaad rakhna #Panasonic #wrost #service https://t.co/yBR7E6H1AO,Yes,Service Complaint,FALSE
2021-07-31 10:07:08+00:00,Just the Two of Us #teaser #wedding #lumixambassador #panasonic #great #couple #romania #brasov #eduardcarp https://t.co/5AGVr4Uv7c,No,None,FALSE
2021-07-31 06:55:27+00:00,"The #Panasonic #Toughbook in #saudi #arabia is a #tough #laptop that can withstand almost anything Mother #Nature can throw at it, with the exception of total submersion in water. From a replaceable #battery to an incredibly brilliant #display.
 https://t.co/J83yrEIJIz https://t.co/reD1aUxHIB",No,None,FALSE
2021-07-28 12:53:18+00:00,"HOPELESS SERVICE by one of the Oldest and well established and rooted in every home Company called PANASONIC,NEVER IMAGINED ITS SO WEAK IN AFTER SALES SERVICE / REPAIRS / SUPPORT @PanasonicIndia #PANASONIC #Television #Services #service #badservice @panasonic @PanasonicInNews",Yes,Service Complaint,FALSE
2021-07-27 14:55:21+00:00,"New arrival! Relatively heavy and large. Sadly,it's broken &amp; repair is probably not an option. A #Panasonic #RL1400 #HHC with printer. It's got a broken LCD and probably Ni-Cds leaking inside. PB-1000 for scale as I didn't have a banana. https://t.co/UBkIacY4Gz",No,None,FALSE
2021-07-26 08:24:05+00:00,"@PanasonicIndia Sold #defective #fridge in June 2021, despite constant complaints and assurances by #PANASONIC personnel, no action has been taken. Terrible #customersupport service. Never buy #PANASONIC products. #customerservice #refrigerator
 @panasonic @Panasonic_cp",Yes,Service Complaint,TRUE
2021-07-24 09:49:07+00:00,@PanasonicIndia not getting a proper resolution of our complaint #Panasonic #panasonicindia #worstservice #pratik bhanagar (9910374562),Yes,Service Complaint,TRUE
2021-07-23 07:21:46+00:00,"Panasonic is one of worst product company and services of the company is pathetic.i m having issue with Panasonic product from last 2 months and no body is responsible in Panasonic. 
 #boycottpanasonic
 #Panasonic #don'tusepanasonic
 #worstproducts #panasonicindia
 #panasoniccorp",Yes,Service Complaint,FALSE
2021-07-22 05:09:58+00:00,"@PanasonicIndia yesterday for error U11 ur executives have done general service &amp; from then spin is not working &amp; now the executive,manager nor the customer care after listening the problem they are responding to us #pathetic #panasonic #experience",Yes,Service Complaint,FALSE
2021-07-21 00:55:14+00:00,"#Panasonic has signed a brand ambassador agreement with @naomiosaka to create an ideal society for each and every person,with #AChampionForProgress as our shared commitment! https://t.co/zbjikYzZ8B",No,None,FALSE
2021-07-20 13:50:45+00:00,"Pathetic service &amp; customer care support 
 Just watsup endless chat without conclusions #Panasonic #vijaysales @PanasonicIndia @VijaySales",Yes,Service Complaint,FALSE
2021-07-20 04:27:31+00:00,"@PanasonicIndia @PanasonicIndia I'm still waiting to someone when you guys will call. Meanwhile,I want to know why does my request got cancelled.If such kind of pathetic experience hv to give then I'll encourage every individual not purchase your product
 #CustomerService #panasonic #aircondition https://t.co/iSV2lyTO1h",Yes,Service Complaint,FALSE
2021-07-18 13:09:24+00:00,"@PanasonicIndia Spotted 5 Irons 
 
 #SpotThePanasonicIrons, #PanasonicIrons, #PanasonicIndia @PanasonicIndia 
 
 TAG ðŸ”–. 
 @rajchopra2011 
 @godsowntalk 
 @Nitish_nix 
 @Ramprasad43 
 @Vae_2Climb https://t.co/IP8dBpLUDf",No,None,FALSE
2021-07-18 10:24:32+00:00,"@PanasonicIndia 
 #PanasonicIndia Worst Service 
 #PanasonicIndia Unsatisfied Customers 
 #PanasonicIndia Defaulted products
 
 No resolution to 3 complaints for My Ac. Don't buy Panasonic AC at all",Yes,Service Complaint,TRUE
2021-07-18 10:21:56+00:00,"#PanasonicIndia Worst Service 
 #PanasonicIndia Unsatisfied Customers 
 #PanasonicIndia Defaulted products
 
 No resolution to 3 complaints for My Ac. Don't buy Panasonic AC at all",Yes,Service Complaint,TRUE
2021-07-18 06:54:04+00:00,"@PanasonicIndia @PanasonicIndia
 âœ…ðŸ‘‰Spotted my Favourite 5 Panasonic Iron. 
 #SpotThePanasonicIrons #PanasonicIrons #panasonicindia
 @rajiarshita
 @ankitx420
 @abha_mishra19
 @PoojaAr18893264 
 @Manisha10832911 
 @PritiNivoriya 
 @Ramprasad43 
 @MadhviHanda https://t.co/LAyvsRiX4e",No,None,FALSE
2021-07-18 01:51:31+00:00,"@PanasonicIndia I spotted 5 Panasonic Irons 
 
 #SpotThePanasonicIrons, #PanasonicIrons #PanasonicIndia 
 
 @PanasonicIndia 
 Tag
 @sahdev_rajgor 
 @sam__leez 
 @lavishpatni07 
 @Ramprasad43 
 @Renuka_Sharma14 https://t.co/9xFCMQMZRr",No,None,FALSE
2021-07-17 20:48:47+00:00,"@PanasonicIndia ðŸ‘‰Spotted 5 @PanasonicIndia Irons
 
 #SpotThePanasonicIrons #PanasonicIrons #PanasonicIndia
 
 @PavanSmehta @PritiNivoriya @sd12dec @nikp_05 @Sagar2612 @Subhankar_Engg @SunilDSouzaa @JayshreeMalhot6 @BirjuDamani @MistuniB @jainusha30 @Ramprasad43 @dadofbonhisha @friend_4eve https://t.co/1D0v35R4qV",No,None,FALSE
2021-07-17 18:21:34+00:00,"@PanasonicIndia Spotted 5 Irons 
 
 #SpotThePanasonicIrons, #PanasonicIrons, #PanasonicIndia @PanasonicIndia 
 
 @Prachii10 
 @sunitakatyal 
 @Ramprasad43 https://t.co/I1uBWOMWo8",No,None,FALSE
2021-07-17 14:30:51+00:00,"@PanasonicIndia Spotted 5 Panasonic Irons
 
 #SpotThePanasonicIrons #PanasonicIrons
 #PanasonicIndia 
 @PanasonicIndia
 
 @godsowntalk
 @dayalojha_
 @gurgaon_rangers
 @ShainaArora1
 @coolkishore59
 @Fahim6t
 @KirtiCh1
 @Mr_YashG
 @KpParmar98
 @GODBLES321
 @khemka_nidhi
 @SrinathAkula369
 @SaddamMolla0071 https://t.co/NvtxyDYwMP",No,None,FALSE
2021-07-17 12:49:48+00:00,"@PanasonicIndia @PanasonicIndia
 I Spotted my Favourite 5 Panasonic Iron. 
 â¤ðŸ’™ðŸ’œðŸ’›ðŸ’šâ¤ðŸ’™ðŸ’œðŸ’›ðŸ’šâ¤ðŸ’™ðŸ’œ
 #SpotThePanasonicIrons #PanasonicIrons #panasonicindia
 Tagging 
 @PoojaAr18893264 
 @Manisha10832911 
 @PritiNivoriya 
 @Ramprasad43 
 @vijumicro https://t.co/wJIFOEkAJZ",No,None,FALSE
2021-07-17 11:24:52+00:00,"@PanasonicIndia 5 panasonic Irons
 
 #SpotThePanasonicIrons #PanasonicIrons
 #PanasonicIndia
 @PanasonicIndia
 
 Join 
 @Monicachaudha15 
 @prasadmahaveer1 
 @TARUNVASDEV 
 @anilnishasonu41 
 @sandeep94380509 https://t.co/2uk2KZb9kd",No,None,FALSE
2021-07-17 09:23:54+00:00,"@PanasonicIndia Spotted 5 #SpotThePanasonicIrons
 
  #PanasonicIrons #PanasonicIndia
 @PanasonicIndia 
 
 Guys do Participate
 @DixitWaghela
 @fashionistaTS
 @iApoorvAgarwal 
  https://t.co/idilpmNHRg",No,None,FALSE
2021-07-16 22:00:48+00:00,"#FlashbackFriday to last month's video shoot with our Culinary Arts &amp; Hospitality Management program! RT @JustinNaranjo5 ""El Jeffe was the makeshift teleprompter operator #Film #Cinema #TV #Television #Broadcast #Panasonic #Director @jjsantone1 @ Pasadena City College"" https://t.co/Mw6OGCVkfM",No,None,FALSE
2021-07-16 07:54:32+00:00,"Non metro region , you people are nothing but fraudsters when it comes to customer support and service .
 
 I stay in Bangalore.
 #Panasonic #CustomerExperience #customerservice",Yes,Service Complaint,FALSE
2021-07-14 17:34:23+00:00,"The worst experience of service @PanasonicIndia @panasonic #panasonic - a complaint is still unresolved but the technician asked for the code before getting it fixed..! Dear Panasonic Customer,your valuable feedback pertaining to Call number R100721061999 registered with us.",Yes,Service Complaint,FALSE
2021-07-14 14:48:20+00:00,Sadly stuffed in office but nice stand i picked up used for now. #sony #sonystrdn1080 #polk #polkr50 #polkpsw10 #rasberrypi #rasberrypi3 #volumio #panasonic #panasonicrphtx7 #brainwavz #sheepskin #primecables #logitech #asus https://t.co/7W2K82jVqc,No,None,FALSE
2021-07-14 05:20:35+00:00,"@PanasonicIndia even went so far as to tell me that my complaint is not registered with them and that it's not their problem. Truthfully,DON'T buy #Panasonic.",Yes,Service Complaint,FALSE
2021-07-13 12:14:44+00:00,"The #Panasonic #Toughpads are an excellent choice because of these #advantages.
 Plus, these Panasonic #Toughbook series rugged tablets include replacement batteries, so you can keep working even when youâ€™re not near a power source, and theyâ€™re drop-tested https://t.co/O2C8KyPM6O https://t.co/wfD81NixrK",No,None,FALSE
2021-07-10 13:08:03+00:00,"@PanasonicIndia Very disappointed due to non-attending of AC High sound complaint. Personally visited your dealer at Moga M/s Singla Electronics, from where i purchased AC but all get into vein. 
 #Panasonic Poor AC Service &amp; Quality",Yes,Service Complaint,TRUE
2021-07-08 08:53:23+00:00,"How to Reset AirTag, Replace Battery and Change Apple ID!
 https://t.co/qEsPHxTpAU
 
 #AirTags #Reset #HowTo #Replace #Battery #AppleID #Apple #Panasonic #DIY https://t.co/IResYcIZCb",No,None,FALSE
2021-07-07 06:28:54+00:00,"we are past the second wave; vaccine also in place; however my #Panasonic AC is still to be fixed. #poorservice,#nosupport #badcustomerservice,No Escalation Chain,No Service History or Record maintained; @panasonic @PanasonicIndia; https://t.co/JSWTS4dEne",Yes,Service Complaint,FALSE
2021-07-05 15:50:56+00:00,poor service and tech want to make money ...poor behave ....just want to return the Sanyo AC bought on Friday and still waiting for installation..#Panasonic #_manish_sharma_,Yes,Service Complaint,FALSE
2021-07-03 13:00:41+00:00,"Lifelong LLPCW12 Hair Straightener With Quick Heating Worth Rs.1200 Offer Price Rs.409
 
 Visit Here: https://t.co/4peocoZi8M
 
 #Lifelong #HairStraightener #Hair #Heating #Braun #VEGA #Panasonic #Nova #Phillips #on9deals #India #deepikapadukone #kareenakapoor",No,None,FALSE
2021-07-03 05:57:57+00:00,"@Panasonic Corp. has recently announced signing a brand ambassador agreement with professional womenâ€™s tennis player @NaomiOsaka. Love the brand extension. 
 https://t.co/2nmwsiY6qD #brand #endorsement #BrandAmbassador #NaomiOsaka #panasonic",No,None,FALSE
2021-07-02 18:20:54+00:00,"I have also asked for the reasons on why panasonic is not replacing the unit to croma team. Yet,I haven't got a single reply from croma. #croma #ac #nadiad #panasonic #faultyproduct #cromaretail @cromaretail @CromaSupport @PanasonicIndia @_Manish_Sharma_ @avijitmitra",Yes,Service Complaint,FALSE
2021-07-02 10:05:57+00:00,"Don't hesitate to call El Cajon Appliance Repair Center and we'll see to it that one of our professional engineers will attend to your faulty #Panasonic #microwave at your convenience.
 Weâ€™re on call 24/7, contact us by +1 619-605-0727
 https://t.co/hfvN8tUnMm https://t.co/kSteEWdWkL",No,None,FALSE
2021-07-02 09:44:57+00:00,@PanasonicIndia Sad to see the pathetic service of #Panasonic shud have bought some local brand instead,Yes,Service Complaint,FALSE
2021-06-29 18:54:55+00:00,"All of the above
 
 #PanasonicACs
 #PanasonicRefrigerators 
 #PanasonicWashingMachines
 #ABetterLifeABetterWorld
 #Panasonic 
 #PanasonicProducts https://t.co/rtm5CmEzkX",No,None,FALSE
2021-06-29 18:54:34+00:00,"@PanasonicIndia All of the above
 
 #PanasonicACs
 #PanasonicRefrigerators 
 #PanasonicWashingMachines
 #ABetterLifeABetterWorld
 #Panasonic 
 #PanasonicProducts",No,None,FALSE
2021-06-29 15:56:14+00:00,Interesting thing. I thought there were a lot of photographers on Twitter. A lot of Panasonic users. But somehow I don't see on the tweets that there would be active users of #LumixS5 and other #Lumix. Or maybe I'm wrong and you're here? Answer the owners of #Panasonic https://t.co/kS7YFI95TW,No,None,FALSE
2021-06-29 11:23:20+00:00,"The #Panasonic #Toughpads in UAE are #designed for #faultless operation in every #condition, from extreme heat and #sunlight to springing rain and #frozen temperatures, and are designed to endure real-life impacts, #drops, and spills. 
 
 Visit Us: https://t.co/b3FJ7DzCjj https://t.co/6SiYBZ6QZd",No,None,FALSE
2021-06-29 07:15:54+00:00,"Worst service by @panasonic it's been more than 4 months the problem is not solved by them. you can see the number of complaint raised by me and they have not repaired anything. They not even not responding to my call now. Very disappointing.
 #PANASONIC 
 #worstservice
 @panasonic https://t.co/Nuvq3now8P",Yes,Service Complaint,TRUE
2021-06-27 08:33:42+00:00,"@PanasonicIndia @PanasonicInNews 
 @panasonic I bought ur Smart tv 1 week back, since I am reaching out to your service team for fixing the mic issue, could ur team provide care fix it for good - feels like not the right decision to choose, I want replacement too #Panasonic https://t.co/PDcgzi7Lm0",Yes,Service Complaint,FALSE
2021-06-26 17:00:08+00:00,"#panasonic The worst customer service ever. I have been calling since 15 days. The customer representatives have assured to resolve the issue. No one has visited till date. However,the complaint has been closed once by the engineer,stating that the complaint has been resolved.",Yes,Service Complaint,FALSE
2021-06-26 13:34:43+00:00,"@panasonic has signed a #brandambassador #agreement with #professional #women's #tennis player #NaomiOsaka. The period of the agreement is two years starting from April 22, 2021.
 
 @PanasonicHC_UK 
 #Panasonic #tennis #HVAC #support #champion #happy #cool
 
 https://t.co/2U45rPUCEp https://t.co/y7mFzy3xu1",No,None,FALSE
2021-06-26 06:44:31+00:00,"#Panasonic has signed a brand ambassador agreement with @naomiosaka to create an ideal society for each and every person, with #AChampionForProgress as our shared commitment! 
 
 https://t.co/98exqT8Vjb",No,None,FALSE
2021-06-25 14:02:12+00:00,"#DidYouKnow Relays were important in early computer designs before they were replaced by the faster vacuum tubes and,later,by transistors? Explore Panasonic's Relay products here: https://t.co/UyAWkquiGPÂ Â #Panasonic #Relays #Technology https://t.co/hrPpkyHOFv",No,None,FALSE
2021-06-25 05:33:52+00:00,@IndianExpress #panasonic quality is declining with poor service and less innovative products.,No,None,TRUE
2021-06-24 12:22:24+00:00,[RT] #Panasonic Announces Signing of Professional Womenâ€™s Tennis Player Naomi Osaka as Brand Ambassador https://t.co/L9faHpyREA,No,None,FALSE
2021-06-24 08:28:23+00:00,"@PanasonicIndia Unbelievable, excellent and fantastic.
 I really appreciate the effort of Mr.Akash. Finally I found that quality service from #Panasonic . Issue resolved.
 
 #goforpanasonic",No,None,FALSE
2021-06-22 16:06:32+00:00,"#PanasonicIndia @PanasonicIndia It has been unhappy ownership of NR-FBG34VSS3,Your call center promised #CallBack been 3 days and till date no call no resolution,Please replace or refund or should i take legal action. Disappointing customer service from #PanasonicIndia &lt;End&gt;",Yes,Service Complaint,FALSE
2021-06-20 14:10:40+00:00,"#Replacement #Remote #Controller use for #SABT200 #SCBT203 #SCBT300 #SCBT303 #N2QAKB000072 #Panasonic #BluRay #HomeTheater Systems #supportsmallbusinesses #shoponline
 
 https://t.co/dStH1Cq9dm",No,None,FALSE
2021-06-18 21:15:31+00:00,@Mistywoman1 I bought a #Panasonic combi microwave to replace my beloved but knackered #Panasonic combi microwave. Not often an appliance regresses rather than improves. Can't wait for the bloody thing to break so I can buy a good one again. Hint: it will not be a #Panasonic,Yes,Product Complaint,FALSE
2021-06-18 16:56:38+00:00,"@PanasonicIndia My father says that I eat food which is not healthy. When I am sad of being over weight,he says that it is all about the confidence &amp; how you feel about yourself. You are imperfectly perfect &amp; that makes you unique &amp; incomparable. #PapaKehteHain #PanasonicIndia https://t.co/CGSld109si",No,None,FALSE
2021-06-16 09:02:41+00:00,"@PanasonicIndia Awaiting response,still!! #poorcustomerservice #Panasonic",Yes,Service Complaint,FALSE
2021-06-15 19:22:23+00:00,"@PanasonicIndia Papa used to say do well don't expect more from others. If you expect then you will be sad. Helps others without any benefit. Due to his morals and supports, I am now in the most renowned place. The headphone will be dedicated to him
 #PapaKehteHain #PanasonicIndia
 @PanasonicIndia",No,None,FALSE
2021-06-15 17:25:39+00:00,"@PanasonicIndia #panasonic #panasonicindia
 I bought Panasonic AC on 10 
 -Jun.It was not working due to mfg defect now from that day I'm waiting for someone from Panasonic will come and change it. Every one is working on it as high priority &amp; don't know how much time it'll take to replace it.",Yes,Service Complaint,FALSE
2021-06-15 14:32:43+00:00,"#panasonic #panasonicindia
 I bought Panasonic AC on 10 
 -Jun.It was not working due to mfg defect now from that day I'm waiting for someone from Panasonic will come and change it. Every one is working on it as high priority &amp; don't know how much time it'll take to replace it.",Yes,Service Complaint,FALSE
2021-06-15 09:36:07+00:00,"@PanasonicIndia The request has been addressed,but issue has not yet been resolved. Seems like you've delivered a default product. Please get to resolved ASAP or change the product. @PanasonicIndia @bajajelectronic #Panasonic #defective",Yes,Service Complaint,FALSE
2021-06-15 00:01:03+00:00,"@PanasonicIndia #PanasonicIndia 
 
 My PAPA is my strength and always support &amp; appreciate my good deed. #PapaKehteHain 
 Don't overspend. Save money. You never want to be in debt in future. Keep investing your savings. 
 Always help the poor. It will make the world a better place.
 @PanasonicIndia https://t.co/HqypOJno4X",No,None,FALSE
2021-06-13 16:06:31+00:00,"A lizard enters the PCB board of my outdoor compressor of inverter Panasonic AC...Pathetic company parts which keeps loopholes for lizards to enter PCB board.. now service centre has made a bill of Rs.9000
 #Panasonic #pathetic",Yes,Service Complaint,FALSE
2021-06-11 08:38:02+00:00,@panasonic @PanasonicIndia Since yesterday you are giving assurance like politicians. Not doing anything to attend to customer's complaints. You are sitting just for image building of #Panasonic &amp; to trap more customers. https://t.co/SxPp0rAMbh,Yes,Service Complaint,TRUE
2021-06-11 04:52:07+00:00,@PanasonicIndia Still not done! What a poor service you have #Panasonic .,Yes,Service Complaint,TRUE
2021-06-10 10:34:58+00:00,"Trusted #Panasonic to be a good company for AC, but Sorry to say, that fed up from their installation quality &amp; customer service. Bought AC 3 yrs back &amp; every season comes with a new problem with AC.
 #Panasonic #CustomerExperience #CustomerService #airconditioners",Yes,Service Complaint,FALSE
2021-06-09 04:57:29+00:00,"@PanasonicIndia @PanasonicInNews @panasonic Hi! Purchased an AC in October 2020,its not working from a month now,I have registered complaint twice,no updates and no visits till now. Nobody is even answering. Please help. SR: R070621827636. #Panasonic #CustomerExperience",Yes,Service Complaint,FALSE
2021-06-08 13:10:49+00:00,"@PanasonicIndia let's not play with DM be transparent why my issue not getting resolved ?? why you don't have stock of spare of product under warranty?? why 14 days for service?? replace with new one 
 #patheticservice #Panasonic",Yes,Service Complaint,FALSE
2021-06-07 10:56:03+00:00,"In 2 years we shall sadly wave goodbye to Panasonic Business Communication business. Current @PanasonicUK customers including ours will need to upgrade to VoIP. Secure a fantastic deal today - 0345 370 5000. 
 https://t.co/2OtV2xMlQ2 
 #Panasonic #VOIP #telecoms https://t.co/EgsVpXq8GC",No,None,FALSE
2021-06-06 09:01:12+00:00,"Take Voltas TATA AC and get upset like that.Complain to customer care,we are looking,we will solve. It's going to be a year. Till now the problem is not resolved. #RatanTata #voltas #lg #hitachi #Samsung #Panasonic https://t.co/CnltcBs9qg",No,None,FALSE
2021-06-06 08:31:45+00:00,@PanasonicIndia we bought new Panasonic inverter ac's on nanoe technology. Just started using them &amp; water started leaking frm inside onto the walls. Either a fault with product or installation. Please resolve the same @panasonic #aircoolers #Panasonic #nanoe #CustomerExperience https://t.co/bCVuvOafKK,Yes,Service Complaint,FALSE
2021-06-02 13:18:58+00:00,"@PanasonicUK filled out online form almost a week ago and still have not any response. As you will see by the pictures,this is no small issue! This is not a user error but a clear manufacturing fault which needs to be resolved. #Panasonic #panasoniccustomercare #panasonicuk https://t.co/kC9ss7iUIU",Yes,Service Complaint,FALSE
2021-05-30 09:26:20+00:00,Will digital ID replace physical identity documents within 10 years? https://t.co/ZvDJqcRDUB by @frankhersey via @BiometricUpdate #digitalidentity #identity #biometrics #digital #digitaltransformation #passport #eID #authentication #panasonic #plastic #laxtongroup,No,None,FALSE
2021-05-26 23:55:42+00:00,"Be careful where you buy your stuff...
 Roach infested Panasonic 3DOFZ1
 #3do #panasonic #retrogamer 
 #retrorepair #cleaning #eew #omfg
 #barf #roachinfested https://t.co/aK8nkGKnEI",No,None,FALSE
2021-05-25 06:03:48+00:00,"Customer driven content is the most authentic. Why not let them create great live product explainers every day?
 
 #ConsumerElectronics #Samsung #Huawei #Xiaomi #OPPO #Sony #Panasonic #CustomerExperience https://t.co/HyM9Jkc9pF",No,None,FALSE
2021-05-22 16:15:13+00:00,"@PanasonicIndia 
 Such a pathetic website with no details of service center for trimmers.
 
 #CustomerExperience #Panasonic #trimmers #service #badservice https://t.co/TKuN47bwHn",Yes,Product Complaint,FALSE
2021-05-22 12:29:39+00:00,@PanasonicIndia You guys are only active in call centers and social media not on ground #Panasonic #consumerprotection #consumerservices #Consumer #PoorThings #cheap #pathetic #dontbuypanasonic @PanasonicIndia @ConsumerReports @timesofindia @TwitterIndia,Yes,Service Complaint,FALSE
2021-05-21 08:31:18+00:00,"@PanasonicIndia @Flipkart #KnockAndBalance Challenge. #PanasonicACs 
 
 Here is my entry with 73 knocks In 24 Sec 
 
 @PanasonicIndia
 #PanasonicIndia
 @Flipkart
 #Flipkart
 Tagging ðŸ’ @Ruchikajain89 ðŸ’ @Raghavendra0703 ðŸ’ @Sweetynsalt ðŸ’ @Soni20k https://t.co/GIr70igZBf",No,None,FALSE
2021-05-17 13:39:41+00:00,"Epygi is the BEST Replacement for your Discontinued #Panasonic #PBX Telephone System
 
 As you consider options to replace Panasonic we propose to you our QX and ecQX line of appliances and cloud services. We have been around for 21 years and our products are all our own design. https://t.co/rhDNRPUGl4",No,None,FALSE
2021-05-15 15:06:19+00:00,"@PanasonicIndia @Flipkart #KnockAndBalance Challenge. #PanasonicACs 
 
 Here is my entry with 73 knocks In 24 Sec 
 
 @PanasonicIndia
 #PanasonicIndia
 @Flipkart
 #Flipkart
 Tagging ðŸ’ @Ruchikajain89 ðŸ’ @Raghavendra0703 ðŸ’ @Sweetynsalt ðŸ’ @Soni20k https://t.co/lVzmVxPAjS",No,None,FALSE
